genotype,treatment,leaf_sample_weight_g,main_shoot_wtkg,florets,shoot_wt,gh_notes,rep,position,no_fungus,am_hyphae,dse,lse,arb,coil,vesicle_or_spore,dse_and_am,ves_and_arb,olpidium,mold,plasmodiophorids,dot_line,extra_structures,non_am,fine_endo,fine_or_coarse_am,segment_length,slide_spread,tot,rlc_p,scoring_notes,score_date,scorer,soil_wt_tin_number,tin_boat_weight,soil_wet_wt_in_tared_tin,dried_soil_and_tin_weight_g,emh_precise_wt_weight_in_tube,date_initial_wet_weight_initials_g_for_tin_and_falcon_tube,soil_dry_weight_final_g,date_final_weight_intials_for_tin_boat_only,soil_moisture_content,emh_precise_wt_dry_g,date_emh_extraction_initials,shoot_weigher,filter_paper_size_um,date_permount_added,emh_notes,emh_initials,emh_date,coarse_amf_emh,fine_amf_emh,dse_hyphae_emh,spores_emh,microsclerotia_emh,amf_tot_emh,dse_tot_emh,squares_per_field,length_of_amf_per_slide,amf_in_dry_soil,length_of_dse_per_slide,dse_in_dry_soil,emh_extraction_notes,d13c,c,d15n,n,cn_ratio,p,k,np_ratio,leaf_notes
564163,Droughted,12.25,0.82,4,832.25,NA,F,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.08590732,31.11886516,6.116844534,1.721798015,18.07347023,0.284,1.13,6.062669067,NA
564163,Droughted,11.76,0.84,1,851.76,NA,G,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.98,41.57,6.27,2.39,17.39330544,0.303,1.4,7.887788779,NA
564163,Droughted,7.99,0.77,3,777.99,NA,H,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.41,41.63,6.28,2.54,16.38976378,0.29,1.03,8.75862069,NA
564163,Droughted,14.12,1.04,4,1054.12,NA,I,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.11946795,42.69983377,5.564303742,2.405871284,17.74817882,0.236,1.1,10.19436985,NA
564163,Droughted,7.41,0.78,1,787.41,NA,J,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.3646515,42.15903906,5.433382967,2.770208982,15.21872152,0.296,1.23,9.358814128,fine
641815,Watered,9.19,0.75,4,759.19,NA,A,28,65,34,3,2,3,NA,6,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,114,37.71929825,NA,36:48.9,LEY,2EA1,0.96,4.0988,4.673,2,4/23/24 LEY,3.713,4/25/24 LEY,0.103905198,1.792189604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.71774584,35.53580112,5.883369354,2.212229664,16.06334175,0.332,1.04,6.663342361,NA
641815,Watered,1.01,0.38,0,381.01,Slightly damp shoot inside burlap bag. was not weighing wet bags. when wettness was noticed shoot was already tossed,B,17,82,18,10,2,1,NA,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,NA,121,15.70247934,NA,42:04.2,LEY,PPT6,0.957,4.185,4.72,2.001,3/29/24 LEY,3.763,4/01/24 LEY,0.112144566,1.776598724,5/21/2024,LEY,Left in fridge overnight for 4 days after step 4,7/30/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Scoreable - Permount crystallized + filter paper didn't become transparent,-15.23508561,39.07984792,5.11359371,1.53945085,25.38557689,0.304,1.92,5.063983059,NA
641815,Watered,14.07,0.87,5,884.07,NA,C,26,52,16,35,NA,1,NA,2,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,NA,104,18.26923077,NA,48:21.1,LEY,14,1.017,4.171,4.672,2.017,4/23/24 LEY,3.655,4/25/24 LEY,0.141176471,1.732247059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.57630579,39.36656239,6.650824605,1.951013075,20.17749799,0.23,1.19,8.482665543,NA
641815,Watered,9.24,0.9,5,909.24,NA,D,33,72,22,10,3,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,107,20.56074766,NA,21:36.6,LEY,37,1.008,4.044,4.618,1.998,4/23/24 LEY,3.61,4/25/24 LEY,0.120221607,1.75779723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.66,35.47,6.88,1.95,18.18974359,0.313,1.1,6.230031949,NA
641815,Watered,5.44,1.34,2,1345.44,NA,E,22,71,27,14,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7,NA,NA,NA,NA,NA,108,25,NA,10/14/2024,LEY,14,1.015,4.056,4.632,2.02,5/24/24 LEY,3.617,5/29/24 LEY,0.121371302,1.77482997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.18943514,36.31562794,5.802442587,2.09112689,17.36653482,0.332,1.1,6.29857497,NA
641815,Droughted,11.51,1.22,3,1231.51,leaf bag says F38 B (but it's just F38),F,38,69,27,4,NA,1,NA,3,NA,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,106,29.24528302,NA,56:21.5,LEY,9,0.997,4.134,4.707,1.994,4/23/24 LEY,3.71,4/25/24 LEY,0.114285714,1.766114286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.6991806,40.375492,5.994846517,2.020814788,19.97980826,0.158,0.96,12.78996701,NA
641815,Droughted,6.12,0.43,4,436.12,NA,G,22,64,29,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,28.30188679,NA,13:48.5,LEY,282,1.207,4.168,4.675,1.992,5/29/24 LEY,3.468,5/31/24 LEY,0.201845444,1.589923875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641815,Droughted,8.43,0.67,3,678.43,NA,H,38,70,21,2,NA,7,NA,1,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,104,27.88461538,NA,40:16.3,LEY,XMCC4,0.962,4.031,3.687,2.014,3/21/2024 MC,2.725,3/28/24 ZKB,0.479266055,1.048758165,6/4/2024,LEY,Left out of Fridge in water Friday Afternoon - Tuesday Morning,7/30/2024,Still lots of visibe hyphae but maybe redo?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Scoreable - Permount crystallized + filter paper didn't become transparent,-13.95,40.69,6.38,2.39,17.0251046,0.236,1.1,10.12711864,NA
641815,Droughted,10.39,1.39,7,1400.39,NA,I,32,63,41,1,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,40.36697248,NA,19:56.2,LEY,0,1.219,4.338,5.047,1.986,5/29/24 LEY,3.828,5/31/24 LEY,0.13322884,1.721407524,8/19/2024,ZKB,NA,8/23/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Scoreable - Permount crystallized,-14.50772037,41.58578779,5.913719368,2.20579548,18.85296627,0.213,1.03,10.35584732,NA
641815,Droughted,8.41,0.91,3,918.41,NA,J,39,73,23,6,NA,4,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,106,26.41509434,NA,04:17.5,LEY,9,0.996,4.142,4.624,2.004,5/15/24 LEY,3.628,5/17/24 LEY,0.141675854,1.720081588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35,39.23,6.3,2.22,17.67117117,0.229,0.9,9.694323144,NA
655983,Watered,8.7,1.87,11,1878.7,NA,A,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.60133171,36.0190026,6.684389652,1.800374076,20.00639927,0.236,1.06,7.628703712,NA
655983,Watered,10.58,1.45,11,1460.58,NA,B,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.61623286,37.74924028,5.938433241,1.731917333,21.79621369,0.175,1.28,9.896670474,NA
655983,Watered,7.68,0.86,3,867.68,NA,C,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.4,35.93,5.87,1.99,18.05527638,0.218,1.09,9.128440367,NA
655983,Watered,11.89,1.77,11,1781.89,NA,D,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.03,37.76,7.12,2.22,17.00900901,0.295,0.89,7.525423729,NA
655983,Watered,7.17,1.32,NA,1327.17,one of the missing ones should be 3 florettes,E,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.71043288,37.11664488,7.195844058,2.062750977,17.99375945,0.193,0.66,10.6878289,NA
655983,Droughted,11.1,1.11,0,1121.1,NA,F,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.48654557,40.46961733,5.464367038,2.035078375,19.88602396,0.262,1.07,7.767474714,fine
655983,Droughted,9.45,1.27,3,1279.45,NA,G,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.126222,42.39049572,6.279178393,2.580831614,16.42513037,0.253,0.87,10.20091547,NA
655983,Droughted,8.65,1.51,7,1518.65,NA,H,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.15179215,39.99333231,5.392842937,2.505561529,15.96182407,0.2,0.87,12.52780765,NA
655983,Droughted,13.96,1.5,0,1513.96,NA,I,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.33925299,41.18003575,5.209130727,2.368716105,17.38496043,0.214,1.05,11.06876685,NA
655983,Droughted,10.45,1.27,0,1280.45,NA,J,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.98133507,41.2551068,5.676235564,2.205795194,18.70305408,0.222,1.19,9.936014387,NA
E29W1,Watered,5.05,0.3,6,305.05,NA,A,13,64,36,1,1,6,NA,2,NA,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,112,39.28571429,NA,10:40.0,LEY,19,1.02,4.056,4.733,2.023,3/29/24 LEY,3.713,4/01/24 LEY,0.092378131,1.836119041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.65,35.95,5.84,2.14,16.79906542,0.531,1.27,4.030131827,NA
E29W1,Watered,5.95,0.62,2,625.95,NA,B,8,77,13,6,NA,5,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,18.26923077,NA,49:31.9,LEY,PPG5,1.005,4.11,4.567,1.968,3/29/24 LEY,3.562,4/01/24 LEY,0.153846154,1.665230769,8/8/2024,LEY,NA,8/23/2024,NA,LEY,12/16/2024,145,91,60,3,NA,239,60,2000,354.3364487,0.212785192,107.0048898,0.064258295,NA,-13.6387602,41.03795244,6.784162821,2.281260376,17.9891576,0.373,1.17,6.11597956,NA
E29W1,Watered,5.16,0.43,11,435.16,NA,C,32,50,50,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,4,NA,NA,NA,NA,NA,105,49.52380952,NA,58:35.0,LEY,2,0.971,3.979,4.778,2.02,4/23/24 LEY,3.807,4/25/24 LEY,0.045179932,1.928736538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.19,37.94,6.65,2.06,18.41747573,0.266,0.82,7.744360902,NA
E29W1,Watered,3.63,0.39,10,393.63,NA,D,23,65,34,3,2,2,NA,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,108,34.25925926,NA,54:29.4,LEY,36,1.005,4.333,4.831,2.031,5/15/24 LEY,3.826,5/17/24 LEY,0.132514375,1.761863304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.24392352,38.65502149,6.270691888,1.946488721,19.85884689,0.341,1.29,5.708178067,NA
E29W1,Watered,3.89,0.4,8,403.89,NA,E,24,78,16,3,1,3,NA,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,102,19.60784314,NA,05:34.9,LEY,NSM4H,0.975,4.269,4.698,2.016,3/29/24 LEY,3.723,4/01/24 LEY,0.146655923,1.72034166,8/7/2024,ZKB,NA,8/23/2024,NA,LEY,12/30/2024,325,89,36,6,5,420,41,2000,622.6832989,0.361953276,73.12000801,0.04250319,NA,-13.26,38.72,6.35,2.15,18.00930233,0.411,0.9,5.231143552,NA
E29W1,Droughted,4.33,0.3,5,304.33,NA,F,26,70,34,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,105,33.33333333,NA,44:41.9,LEY,3,1.207,4.082,4.864,1.992,5/24/24 LEY,3.657,5/29/24 LEY,0.116215477,1.760498769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.99884594,38.5088527,6.337794463,1.779928631,21.63505437,0.49,1.94,3.63250741,NA
E29W1,Droughted,1.66,0.35,5,351.66,NA,G,32,78,18,3,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,19.23076923,NA,12/9/2024,LEY,8,0.966,4.074,4.563,1.983,5/24/24 LEY,3.597,5/29/24 LEY,0.132610509,1.720033361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.84106346,41.52131729,5.22368549,2.1993613,18.8788069,0.233,1.39,9.439318884,"chunky, woody, bits of red"
E29W1,Droughted,2.39,0.29,1,292.39,NA,H,31,85,26,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,111,23.42342342,NA,20:54.5,LEY,13,1.188,4.029,3.723,2.039,3/21/2024 MC,2.535,3/28/24 ZKB,0.589349112,0.83731716,6/4/2024,LEY and JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Scoreable - Permount crystallized,-13.69642955,38.5904715,6.909285496,2.045346795,18.86744663,0.202,1.82,10.12547918,NA
E29W1,Droughted,8.64,0.41,6,418.64,NA,I,16,62,35,2,NA,3,NA,3,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,105,39.04761905,NA,22:40.9,LEY,2,1.202,3.9,4.585,2.042,5/24/24 LEY,3.383,5/29/24 LEY,0.152822938,1.72993556,8/21/2024,ZKB,NA,8/23/2024,NA,LEY,12/16/2024,82,121,2,2,1,205,3,2000,303.928753,0.175687904,5.350244489,0.003092742,NA,-14.23,36.46,5.4,2,18.23,0.267,2.66,7.490636704,NA
E29W1,Droughted,2.68,0.45,6,452.68,NA,J,19,76,26,1,NA,9,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,114,32.45614035,NA,21:26.6,LEY,5H,0.982,4.259,4.752,1.966,5/29/24 LEY,3.77,5/31/24 LEY,0.129708223,1.710993634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,2.29,NA,NA
